hafasId;rmvId;name;nameLong;city;district;lat;lng
3001581;1581;Bürgeler Straße;Frankfurt (Main) Bürgeler Straße;Stadt Frankfurt a.M;Fechenheim;50,1176239;8,770714907
3001469;1469;Carl-Benz-Straße Nord;Frankfurt (Main) Carl-Benz-Straße Nord;Stadt Frankfurt a.M;Fechenheim;50,12155436;8,749819248
3002595;2595;Carl-Benz-Straße Süd;Frankfurt (Main) Carl-Benz-Straße Süd;Stadt Frankfurt a.M;Fechenheim;50,11639101;8,761213295
3001544;1544;Cassellastraße;Frankfurt (Main) Cassellastraße;Stadt Frankfurt a.M;Fechenheim;50,12972959;8,759762193
3002594;2594;Dieburger Straße;Frankfurt (Main) Dieburger Straße;Stadt Frankfurt a.M;Fechenheim;50,11487615;8,763401915
3001542;1542;Dieselstraße;Frankfurt (Main) Dieselstraße;Stadt Frankfurt a.M;Fechenheim;50,12414946;8,744282046
3001505;1505;Einbiglerweg;Frankfurt (Main) Einbiglerweg;Stadt Frankfurt a.M;Fechenheim;50,119991;8,772059892
3001477;1477;Friedhof Fechenheim;Frankfurt (Main) Friedhof Fechenheim;Stadt Frankfurt a.M;Fechenheim;50,1199471;8,772591443
3001465;1465;Fuldaer Straße;Frankfurt (Main) Fuldaer Straße;Stadt Frankfurt a.M;Fechenheim;50,13315754;8,761045734
3001543;1543;Hugo-Junkers-Straße;Frankfurt (Main) Hugo-Junkers-Straße;Stadt Frankfurt a.M;Fechenheim;50,12763994;8,753619316
3001557;1557;Hugo-Junkers-Straße/Schleife;Frankfurt (Main) Hugo-Junkers-Straße/Schleife;Stadt Frankfurt a.M;Fechenheim;50,12638221;8,754045325
3001566;1566;Jakobsbrunnenstraße;Frankfurt (Main) Jakobsbrunnenstraße;Stadt Frankfurt a.M;Fechenheim;50,12638738;8,765204973
3001526;1526;Lahmeyerstraße;Frankfurt (Main) Lahmeyerstraße;Stadt Frankfurt a.M;Fechenheim;50,13182328;8,742534747
3001563;1563;Langenselbolder Straße;Frankfurt (Main) Langenselbolder Straße;Stadt Frankfurt a.M;Fechenheim;50,13267393;8,753355636
3001935;1935;Lauterbacher Straße;Frankfurt (Main) Lauterbacher Straße;Stadt Frankfurt a.M;Fechenheim;50,13238719;8,749608785
3001475;1475;Leo-Gans-Straße;Frankfurt (Main) Leo-Gans-Straße;Stadt Frankfurt a.M;Fechenheim;50,12592053;8,761123813
3002599;2599;Mainkur Bahnhof;Frankfurt (Main) Mainkur Bahnhof;Stadt Frankfurt a.M;Fechenheim;50,13285483;8,766907563
3001567;1567;Max-Eyth-Straße;Frankfurt (Main) Max-Eyth-Straße;Stadt Frankfurt a.M;Fechenheim;50,12434883;8,761900772
3001953;1953;Meerholzer Straße;Frankfurt (Main) Meerholzer Straße;Stadt Frankfurt a.M;Fechenheim;50,13441266;8,763710964
3001569;1569;Mittelseestraße;Frankfurt (Main) Mittelseestraße;Stadt Frankfurt a.M;Fechenheim;50,12221033;8,766903458
3001470;1470;Mühlheimer Straße;Frankfurt (Main) Mühlheimer Straße;Stadt Frankfurt a.M;Fechenheim;50,11864563;8,773674261
3001467;1467;Pfortenstraße;Frankfurt (Main) Pfortenstraße;Stadt Frankfurt a.M;Fechenheim;50,12215236;8,769378788
3001559;1559;Robert-Bosch-Straße;Frankfurt (Main) Robert-Bosch-Straße;Stadt Frankfurt a.M;Fechenheim;50,11993734;8,754595788
3002590;2590;Roter Graben;Frankfurt (Main) Roter Graben;Stadt Frankfurt a.M;Fechenheim;50,13803324;8,776030455
3001548;1548;Schießhüttenstraße;Frankfurt (Main) Schießhüttenstraße;Stadt Frankfurt a.M;Fechenheim;50,12143243;8,773577188
3001562;1562;Schlitzer Straße;Frankfurt (Main) Schlitzer Straße;Stadt Frankfurt a.M;Fechenheim;50,13199899;8,744743621
3001598;1598;Siemens-Werk;Frankfurt (Main) Siemens-Werk;Stadt Frankfurt a.M;Fechenheim;50,11811113;8,758310414
3001986;1986;Sontraer Straße;Frankfurt (Main) Sontraer Straße;Stadt Frankfurt a.M;Fechenheim;50,12827991;8,741994398
3001468;1468;Starkenburger Straße;Frankfurt (Main) Starkenburger Straße;Stadt Frankfurt a.M;Fechenheim;50,11536325;8,768656493
3001466;1466;Steinauer Straße;Frankfurt (Main) Steinauer Straße;Stadt Frankfurt a.M;Fechenheim;50,13301586;8,757759618
3001111;1111;Auerstraße;Frankfurt (Main) Auerstraße;Stadt Frankfurt a.M;Höchst;50,10582256;8,55294307
3001004;1004;Bolongaropalast;Frankfurt (Main) Bolongaropalast;Stadt Frankfurt a.M;Höchst;50,10147187;8,553109414
3060794;60794;Brüningstraße;Frankfurt (Main) Brüningstraße;Stadt Frankfurt a.M;Höchst;50,09707696;8,541941539
3001003;1003;Emmerich-Josef-Straße;Frankfurt (Main) Emmerich-Josef-Straße;Stadt Frankfurt a.M;Höchst;50,1015432;8,54831451
3002097;2097;Farbwerke;Frankfurt (Main) Farbwerke;Stadt Frankfurt a.M;Höchst;50,09783479;8,526923758
3001123;1123;Gerlachstraße;Frankfurt (Main) Gerlachstraße;Stadt Frankfurt a.M;Höchst;50,10513464;8,544814042
3001008;1008;Höchst Bahnhof;Frankfurt (Main) Höchst Bahnhof;Stadt Frankfurt a.M;Höchst;50,10251096;8,542910022
3001018;1018;Höchst Bahnhof Nordseite;Frankfurt (Main) Höchst Bahnhof Nordseite;Stadt Frankfurt a.M;Höchst;50,10458335;8,54179997
3001017;1017;Höchster Markt;Frankfurt (Main) Höchster Markt;Stadt Frankfurt a.M;Höchst;50,10024665;8,545517341
3001006;1006;Hostatostraße;Frankfurt (Main) Hostatostraße;Stadt Frankfurt a.M;Höchst;50,1018239;8,546522753
3001980;1980;Industriep. Höchst Tor Süd;Frankfurt (Main) Industriepark Höchst Tor Süd;Stadt Frankfurt a.M;Höchst;50,08232029;8,543339823
3001981;1981;Industriepark Höchst Tor H831;Frankfurt (Main) Industriepark Höchst Tor H831;Stadt Frankfurt a.M;Höchst;50,09050968;8,552345107
3001012;1012;Industriepark Höchst Tor Nord;Frankfurt (Main) Industriepark Höchst Tor Nord;Stadt Frankfurt a.M;Höchst;50,0979396;8,528376263
3001010;1010;Industriepark Höchst Tor Ost;Frankfurt (Main) Industriepark Höchst Tor Ost;Stadt Frankfurt a.M;Höchst;50,09734041;8,538095582
3001982;1982;IP Höchst Tor K801;Frankfurt (Main) IP Höchst Tor K801;Stadt Frankfurt a.M;Höchst;50,08469741;8,551183712
3001122;1122;Klinikum Höchst;Frankfurt (Main) Klinikum Höchst;Stadt Frankfurt a.M;Höchst;50,10811394;8,543415796
3001112;1112;Konrad-Glatt-Straße;Frankfurt (Main) Konrad-Glatt-Straße;Stadt Frankfurt a.M;Höchst;50,10667045;8,549021085
3001024;1024;Leverkuser Straße;Frankfurt (Main) Leverkuser Straße;Stadt Frankfurt a.M;Höchst;50,09817834;8,545383194
3001007;1007;Ludwigshafener Straße;Frankfurt (Main) Ludwigshafener Straße;Stadt Frankfurt a.M;Höchst;50,09989017;8,541746957
3001005;1005;Mainberg;Frankfurt (Main) Mainberg;Stadt Frankfurt a.M;Höchst;50,10000175;8,54957297
3001113;1113;Windthorststraße;Frankfurt (Main) Windthorststraße;Stadt Frankfurt a.M;Höchst;50,11014866;8,548750719
3001020;1020;Zuckschwerdt-/Bauhofstraße;Frankfurt (Main) Zuckschwerdt-/Bauhofstraße;Stadt Frankfurt a.M;Höchst;50,10347217;8,551930609
3001002;1002;Zuckschwerdtstraße;Frankfurt (Main) Zuckschwerdtstraße;Stadt Frankfurt a.M;Höchst;50,10315096;8,552562613
3000114;114;Birminghamstraße;Frankfurt (Main) Birminghamstraße;Stadt Frankfurt a.M;Nied;50,10008904;8,580013938
3000128;128;Dürkheimer Straße;Frankfurt (Main) Dürkheimer Straße;Stadt Frankfurt a.M;Nied;50,09631638;8,571088449
3000138;138;Heusingerstraße;Frankfurt (Main) Heusingerstraße;Stadt Frankfurt a.M;Nied;50,10605016;8,580157438
3001022;1022;Ludwig-Scriba-Straße;Frankfurt (Main) Ludwig-Scriba-Straße;Stadt Frankfurt a.M;Nied;50,10261958;8,556998496
3000115;115;Luthmerstraße;Frankfurt (Main) Luthmerstraße;Stadt Frankfurt a.M;Nied;50,09902678;8,57225223
3000137;137;Neumarkt;Frankfurt (Main) Neumarkt;Stadt Frankfurt a.M;Nied;50,10745179;8,584912035
3000139;139;Nidda-Kampfbahn;Frankfurt (Main) Nidda-Kampfbahn;Stadt Frankfurt a.M;Nied;50,10455726;8,575082427
3000140;140;Nied Bahnhof;Frankfurt (Main) Nied Bahnhof;Stadt Frankfurt a.M;Nied;50,10205684;8,57233703
3001997;1997;Nied Bahnhof/Friedhof;Frankfurt (Main) Nied Bahnhof/Friedhof;Stadt Frankfurt a.M;Nied;50,10332955;8,571277341
3001998;1998;Nied Bahnhof/Lotzstraße;Frankfurt (Main) Nied Bahnhof/Lotzstraße;Stadt Frankfurt a.M;Nied;50,10212356;8,56850659
3000141;141;Nied Brücke;Frankfurt (Main) Nied Brücke;Stadt Frankfurt a.M;Nied;50,10024704;8,564358327
3000116;116;Nied Kirche;Frankfurt (Main) Nied Kirche;Stadt Frankfurt a.M;Nied;50,09827092;8,56722746
3001001;1001;Tillystraße;Frankfurt (Main) Tillystraße;Stadt Frankfurt a.M;Nied;50,1013913;8,560252579
3001016;1016;Allesinastraße;Frankfurt (Main) Allesinastraße;Stadt Frankfurt a.M;Sindlingen;50,07817179;8,513635908
3001021;1021;Farbenstraße/Friedhof;Frankfurt (Main) Farbenstraße/Friedhof;Stadt Frankfurt a.M;Sindlingen;50,0766855;8,51081502
3002096;2096;Friedhof Sindlingen;Frankfurt (Main) Friedhof Sindlingen;Stadt Frankfurt a.M;Sindlingen;50,07984774;8,510251901
3001013;1013;Industriepark Höchst Tor West;Frankfurt (Main) Industriepark Höchst Tor West;Stadt Frankfurt a.M;Sindlingen;50,08610408;8,514296104
3001014;1014;Pfingstbornstraße;Frankfurt (Main) Pfingstbornstraße;Stadt Frankfurt a.M;Sindlingen;50,08402296;8,515406999
3002099;2099;Sindlingen Bahnhof;Frankfurt (Main) Sindlingen Bahnhof;Stadt Frankfurt a.M;Sindlingen;50,08711767;8,511602995
3001015;1015;Westenbergerstraße;Frankfurt (Main) Westenbergerstraße;Stadt Frankfurt a.M;Sindlingen;50,08027248;8,517205226
3001138;1138;Annabergstraße;Frankfurt (Main) Annabergstraße;Stadt Frankfurt a.M;Zeilsheim;50,0922465;8,502048017
3060761;60761;Bechtenwaldstraße;Frankfurt (Main) Bechtenwaldstraße;Stadt Frankfurt a.M;Zeilsheim;50,09964465;8,503927998
3001453;1453;Friedhof Zeilsheim;Frankfurt (Main) Friedhof Zeilsheim;Stadt Frankfurt a.M;Zeilsheim;50,0963249;8,486869824
3001134;1134;Hofheimer Straße;Frankfurt (Main) Hofheimer Straße;Stadt Frankfurt a.M;Zeilsheim;50,09678808;8,489967546
3001129;1129;Jahrhunderthalle;Frankfurt (Main) Jahrhunderthalle;Stadt Frankfurt a.M;Zeilsheim;50,09733041;8,520136319
3001135;1135;Kirche Zeilsheim;Frankfurt (Main) Kirche Zeilsheim;Stadt Frankfurt a.M;Zeilsheim;50,09499397;8,492921467
3001136;1136;Kolberger Weg;Frankfurt (Main) Kolberger Weg;Stadt Frankfurt a.M;Zeilsheim;50,09521177;8,49544874
3001139;1139;Lenzenbergstraße;Frankfurt (Main) Lenzenbergstraße;Stadt Frankfurt a.M;Zeilsheim;50,097167;8,504792181
3060762;60762;Märchensiedlung;Frankfurt (Main) Märchensiedlung;Stadt Frankfurt a.M;Zeilsheim;50,09424227;8,504123599
3002197;2197;Neu-Zeilsheim;Frankfurt (Main) Neu-Zeilsheim;Stadt Frankfurt a.M;Zeilsheim;50,09711676;8,493164581
3001132;1132;Pfaffenwiese/Kolberger Weg;Frankfurt (Main) Pfaffenwiese/Kolberger Weg;Stadt Frankfurt a.M;Zeilsheim;50,09695691;8,497750416
3060760;60760;Pferdskopfweg;Frankfurt (Main) Pferdskopfweg;Stadt Frankfurt a.M;Zeilsheim;50,10069204;8,50288286
3001130;1130;Rabenkopfweg;Frankfurt (Main) Rabenkopfweg;Stadt Frankfurt a.M;Zeilsheim;50,09701975;8,510342201
3060759;60759;Siedlung Taunusblick;Frankfurt (Main) Siedlung Taunusblick;Stadt Frankfurt a.M;Zeilsheim;50,10095817;8,497876258
3001131;1131;Stadthalle Zeilsheim;Frankfurt (Main) Stadthalle Zeilsheim;Stadt Frankfurt a.M;Zeilsheim;50,09706327;8,501564775
3011073;11073;Zeilsheim Bahnhof;Frankfurt (Main) Zeilsheim Bahnhof;Stadt Frankfurt a.M;Zeilsheim;50,09049596;8,506859322
3001137;1137;Zeilsheim Kolonie;Frankfurt (Main) Zeilsheim Kolonie;Stadt Frankfurt a.M;Zeilsheim;50,09314065;8,498824502
3001117;1117;Alemannenweg;Frankfurt (Main) Alemannenweg;Stadt Frankfurt a.M;Unterliederbach;50,11367581;8,540342963
3001119;1119;Alleehaus;Frankfurt (Main) Alleehaus;Stadt Frankfurt a.M;Unterliederbach;50,1123268;8,537965226
3001133;1133;Burgunderweg;Frankfurt (Main) Burgunderweg;Stadt Frankfurt a.M;Unterliederbach;50,113341;8,537536029
3001116;1116;Cheruskerweg;Frankfurt (Main) Cheruskerweg;Stadt Frankfurt a.M;Unterliederbach;50,11631309;8,541128618
3001118;1118;Engelsruhe;Frankfurt (Main) Engelsruhe;Stadt Frankfurt a.M;Unterliederbach;50,1147584;8,536767373
3001121;1121;Euckenstraße;Frankfurt (Main) Euckenstraße;Stadt Frankfurt a.M;Unterliederbach;50,10995883;8,539344083
3001114;1114;Friedhof Höchst;Frankfurt (Main) Friedhof Höchst;Stadt Frankfurt a.M;Unterliederbach;50,11475034;8,548399826
3002195;2195;Hans-Böckler-Straße;Frankfurt (Main) Hans-Böckler-Straße;Stadt Frankfurt a.M;Unterliederbach;50,11426387;8,534507215
3001120;1120;Königsteiner Straße;Frankfurt (Main) Königsteiner Straße;Stadt Frankfurt a.M;Unterliederbach;50,11132824;8,537807084
3001142;1142;Ludwig-Erhard-Schule;Frankfurt (Main) Ludwig-Erhard-Schule;Stadt Frankfurt a.M;Unterliederbach;50,11039126;8,535062063
3001124;1124;Peter-Bied-Straße;Frankfurt (Main) Peter-Bied-Straße;Stadt Frankfurt a.M;Unterliederbach;50,10484578;8,53770181
3001128;1128;Silobad/Ballsporthalle;Frankfurt (Main) Silobad/Ballsporthalle;Stadt Frankfurt a.M;Unterliederbach;50,10132478;8,529559012
3060715;60715;Silostraße Mitte;Frankfurt (Main) Silostraße Mitte;Stadt Frankfurt a.M;Unterliederbach;50,09945409;8,524978997
3002298;2298;Unterliederbach Bahnhof;Frankfurt (Main) Unterliederbach Bahnhof;Stadt Frankfurt a.M;Unterliederbach;50,10816811;8,527758457
3001126;1126;Unterliederbach Markt;Frankfurt (Main) Unterliederbach Markt;Stadt Frankfurt a.M;Unterliederbach;50,11070276;8,532039353
3001127;1127;Unterliederbach West;Frankfurt (Main) Unterliederbach West;Stadt Frankfurt a.M;Unterliederbach;50,11127773;8,527504154
3001115;1115;Walter-Kolb-Schule;Frankfurt (Main) Walter-Kolb-Schule;Stadt Frankfurt a.M;Unterliederbach;50,11347005;8,542875469
3001125;1125;Wasgaustraße;Frankfurt (Main) Wasgaustraße;Stadt Frankfurt a.M;Unterliederbach;50,10823344;8,535027064
3001954;1954;Adolph-Prior-Straße;Frankfurt (Main) Adolph-Prior-Straße;Stadt Frankfurt a.M;Sossenheim;50,12876321;8,578643857
3001108;1108;Am Kapellenberg;Frankfurt (Main) Am Kapellenberg;Stadt Frankfurt a.M;Sossenheim;50,11705024;8,562038466
3001103;1103;Carl-Sonnenschein-Straße;Frankfurt (Main) Carl-Sonnenschein-Straße;Stadt Frankfurt a.M;Sossenheim;50,12400167;8,572183204
3001107;1107;Dunantring;Frankfurt (Main) Dunantring;Stadt Frankfurt a.M;Sossenheim;50,11775626;8,556201485
3001109;1109;Eltviller Straße;Frankfurt (Main) Eltviller Straße;Stadt Frankfurt a.M;Sossenheim;50,11166656;8,553014413
3001110;1110;Friedhof Kurmainzer Straße;Frankfurt (Main) Friedhof Kurmainzer Straße;Stadt Frankfurt a.M;Sossenheim;50,10970968;8,551466921
3002198;2198;Friedhof Sossenheim;Frankfurt (Main) Friedhof Sossenheim;Stadt Frankfurt a.M;Sossenheim;50,1254875;8,565583317
3001143;1143;Haigerer Straße;Frankfurt (Main) Haigerer Straße;Stadt Frankfurt a.M;Sossenheim;50,12358303;8,578158016
3001955;1955;Heinrich-Hopf-Straße;Frankfurt (Main) Heinrich-Hopf-Straße;Stadt Frankfurt a.M;Sossenheim;50,12623283;8,587504342
3060710;60710;Leonhard-Heißwolf-Straße;Frankfurt (Main) Leonhard-Heißwolf-Straße;Stadt Frankfurt a.M;Sossenheim;50,12867848;8,585063839
3002199;2199;Sossenheim Bahnhof;Frankfurt (Main) Sossenheim Bahnhof;Stadt Frankfurt a.M;Sossenheim;50,114383;8,55336658
3001105;1105;Sossenheim Volkshaus;Frankfurt (Main) Sossenheim Volkshaus;Stadt Frankfurt a.M;Sossenheim;50,12272046;8,566111802
3001106;1106;Sossenheimer Kirchberg;Frankfurt (Main) Sossenheimer Kirchberg;Stadt Frankfurt a.M;Sossenheim;50,11962058;8,566587305
3001102;1102;Westerbachsiedlung;Frankfurt (Main) Westerbachsiedlung;Stadt Frankfurt a.M;Sossenheim;50,12372721;8,58072977
3001104;1104;Westerwaldstraße;Frankfurt (Main) Westerwaldstraße;Stadt Frankfurt a.M;Sossenheim;50,122948;8,569270036
3001101;1101;Wilhelm-Fay-Straße;Frankfurt (Main) Wilhelm-Fay-Straße;Stadt Frankfurt a.M;Sossenheim;50,1234187;8,587458644
3060777;60777;Wilhelm-Fay-Straße Nord;Frankfurt (Main) Wilhelm-Fay-Straße Nord;Stadt Frankfurt a.M;Sossenheim;50,13225161;8,576221522
3001494;1494;Am Klingelborn;Frankfurt (Main) Am Klingelborn;Stadt Frankfurt a.M;Nieder-Erlenbach;50,19798435;8,716436208
3001498;1498;Am Riedsteg;Frankfurt (Main) Am Riedsteg;Stadt Frankfurt a.M;Nieder-Erlenbach;50,20960877;8,702148178
3001439;1439;Erlenhof;Frankfurt (Main) Erlenhof;Stadt Frankfurt a.M;Nieder-Erlenbach;50,19610566;8,705719592
3001440;1440;Hohe Brück;Frankfurt (Main) Hohe Brück;Stadt Frankfurt a.M;Nieder-Erlenbach;50,20011183;8,707907875
3007050;7050;Im Fuchsloch;Frankfurt (Main) Im Fuchsloch;Stadt Frankfurt a.M;Nieder-Erlenbach;50,20749942;8,703450093
3002494;2494;Kurmarkstraße;Frankfurt (Main) Kurmarkstraße;Stadt Frankfurt a.M;Nieder-Erlenbach;50,20327077;8,702173695
3007051;7051;Mecklenburger Straße;Frankfurt (Main) Mecklenburger Straße;Stadt Frankfurt a.M;Nieder-Erlenbach;50,20704425;8,704755674
3002496;2496;Niedereschbacher Straße;Frankfurt (Main) Niedereschbacher Straße;Stadt Frankfurt a.M;Nieder-Erlenbach;50,2056928;8,707145342
3002493;2493;Rathaus Nieder-Erlenbach;Frankfurt (Main) Rathaus Nieder-Erlenbach;Stadt Frankfurt a.M;Nieder-Erlenbach;50,20316226;8,70900978
3002497;2497;Schule Nieder-Erlenbach;Frankfurt (Main) Schule Nieder-Erlenbach;Stadt Frankfurt a.M;Nieder-Erlenbach;50,2020293;8,712532352
3001443;1443;Taunusblick;Frankfurt (Main) Taunusblick;Stadt Frankfurt a.M;Nieder-Erlenbach;50,19993485;8,695037406
3001358;1358;Alte Riedbergstraße;Frankfurt (Main) Alte Riedbergstraße;Stadt Frankfurt a.M;Kalbach;50,18544023;8,646669635
3001964;1964;Am Bonifatiusbrunnen;Frankfurt (Main) Am Bonifatiusbrunnen;Stadt Frankfurt a.M;Kalbach;50,17582387;8,641841031
3065054;65054;Am Hang;Frankfurt (Main) Am Hang;Stadt Frankfurt a.M;Kalbach;50,18680096;8,647723746
3001355;1355;Am Weißkirchener Berg;Frankfurt (Main) Am Weißkirchener Berg;Stadt Frankfurt a.M;Kalbach;50,18796586;8,634860817
3060712;60712;Annette-Kolb-Weg;Frankfurt (Main) Annette-Kolb-Weg;Stadt Frankfurt a.M;Kalbach;50,17856017;8,628590721
3001359;1359;Bonifatiusstraße;Frankfurt (Main) Bonifatiusstraße;Stadt Frankfurt a.M;Kalbach;50,18414319;8,651803745
3060821;60821;Ernst-Balser-Straße;Frankfurt (Main) Ernst-Balser-Straße;Stadt Frankfurt a.M;Kalbach;50,17765224;8,61755213
3001428;1428;Frischezentrum;Frankfurt (Main) Frischezentrum;Stadt Frankfurt a.M;Kalbach;50,1949107;8,647916058
3060822;60822;Hans-Leistikow-Straße;Frankfurt (Main) Hans-Leistikow-Straße;Stadt Frankfurt a.M;Kalbach;50,18019423;8,619603846
3060820;60820;Hans-Poelzig-Straße;Frankfurt (Main) Hans-Poelzig-Straße;Stadt Frankfurt a.M;Kalbach;50,17621297;8,617297655
3001429;1429;Heinrich-Lanz-Allee;Frankfurt (Main) Heinrich-Lanz-Allee;Stadt Frankfurt a.M;Kalbach;50,18969271;8,652659519
3001354;1354;Hopfenbrunnen;Frankfurt (Main) Hopfenbrunnen;Stadt Frankfurt a.M;Kalbach;50,18831149;8,63044734
3001478;1478;Johann-Beyer-Weg;Frankfurt (Main) Johann-Beyer-Weg;Stadt Frankfurt a.M;Kalbach;50,18229896;8,625439482
3060813;60813;Josef-Bautz-Straße;Frankfurt (Main) Josef-Bautz-Straße;Stadt Frankfurt a.M;Kalbach;50,19556616;8,641777137
3060812;60812;Karl-Ritscher-Anlage;Frankfurt (Main) Karl-Ritscher-Anlage;Stadt Frankfurt a.M;Kalbach;50,19312702;8,646724848
3060778;60778;Käthe-Kruse-Straße;Frankfurt (Main) Käthe-Kruse-Straße;Stadt Frankfurt a.M;Kalbach;50,17839898;8,637313823
3060819;60819;Lucy-Hillebrand-Straße;Frankfurt (Main) Lucy-Hillebrand-Straße;Stadt Frankfurt a.M;Kalbach;50,17440893;8,623709447
3060818;60818;Ludwig-Fulda-Weg;Frankfurt (Main) Ludwig-Fulda-Weg;Stadt Frankfurt a.M;Kalbach;50,17736346;8,631091917
3060769;60769;Paul-Apel-Straße;Frankfurt (Main) Paul-Apel-Straße;Stadt Frankfurt a.M;Kalbach;50,18378799;8,62440572
3001356;1356;Rathaus Kalbach;Frankfurt (Main) Rathaus Kalbach;Stadt Frankfurt a.M;Kalbach;50,18925541;8,638995836
3001985;1985;Riedberg;Frankfurt (Main) Riedberg;Stadt Frankfurt a.M;Kalbach;50,17890602;8,635587989
3001357;1357;Schule Kalbach;Frankfurt (Main) Schule Kalbach;Stadt Frankfurt a.M;Kalbach;50,18851123;8,642544142
3001247;1247;Schwalbenweg;Frankfurt (Main) Schwalbenweg;Stadt Frankfurt a.M;Kalbach;50,18847015;8,632280468
3001383;1383;Sportzentrum Kalbach;Frankfurt (Main) Sportzentrum Kalbach;Stadt Frankfurt a.M;Kalbach;50,18654656;8,64981194
3060776;60776;Xaver-Fendt-Straße;Frankfurt (Main) Xaver-Fendt-Straße;Stadt Frankfurt a.M;Kalbach;50,19122394;8,650631887
3001437;1437;Am Eschbachtal;Frankfurt (Main) Am Eschbachtal;Stadt Frankfurt a.M;Harheim;50,1842046;8,696019867
3001438;1438;Am Römerbrunnen;Frankfurt (Main) Am Römerbrunnen;Stadt Frankfurt a.M;Harheim;50,18684461;8,698271436
3001374;1374;Harheimer Weg;Frankfurt (Main) Harheimer Weg;Stadt Frankfurt a.M;Harheim;50,18315445;8,673498716
3060814;60814;Im Niederfeld;Frankfurt (Main) Im Niederfeld;Stadt Frankfurt a.M;Harheim;50,18380404;8,684065282
3001451;1451;Lindenhof;Frankfurt (Main) Lindenhof;Stadt Frankfurt a.M;Harheim;50,19098703;8,700947942
3001436;1436;Rathaus Harheim;Frankfurt (Main) Rathaus Harheim;Stadt Frankfurt a.M;Harheim;50,18291901;8,692611783
3001435;1435;Spitzenstraße;Frankfurt (Main) Spitzenstraße;Stadt Frankfurt a.M;Harheim;50,18498577;8,688874047
3001531;1531;Sportanlage Harheim;Frankfurt (Main) Sportanlage Harheim;Stadt Frankfurt a.M;Harheim;50,18238116;8,696619501
3001458;1458;Tempelhof;Frankfurt (Main) Tempelhof;Stadt Frankfurt a.M;Harheim;50,18959931;8,699696355
3001424;1424;An der Bornhohl;Frankfurt (Main) An der Bornhohl;Stadt Frankfurt a.M;Nieder-Eschbach;50,19690049;8,66718651
3001385;1385;Ärztehaus Am Bügel;Frankfurt (Main) Ärztehaus Am Bügel;Stadt Frankfurt a.M;Nieder-Eschbach;50,18894578;8,664623369
3001371;1371;Ben-Gurion-Ring Nord;Frankfurt (Main) Ben-Gurion-Ring Nord;Stadt Frankfurt a.M;Nieder-Eschbach;50,19166129;8,66169156
3001493;1493;Ben-Gurion-Ring West;Frankfurt (Main) Ben-Gurion-Ring West;Stadt Frankfurt a.M;Nieder-Eschbach;50,19034933;8,65883018
3001361;1361;Berner Straße;Frankfurt (Main) Berner Straße;Stadt Frankfurt a.M;Nieder-Eschbach;50,19368717;8,659674616
3001379;1379;Berner Straße/Ben-Gurion-Ring;Frankfurt (Main) Berner Straße/Ben-Gurion-Ring;Stadt Frankfurt a.M;Nieder-Eschbach;50,19298462;8,66229837
3001248;1248;Genfer Straße;Frankfurt (Main) Genfer Straße;Stadt Frankfurt a.M;Nieder-Eschbach;50,19127113;8,657409245
3001249;1249;Gewerbegebiet Nieder-Eschbach;Frankfurt (Main) Gewerbegebiet Nieder-Eschbach;Stadt Frankfurt a.M;Nieder-Eschbach;50,19469967;8,655480054
3001363;1363;Glockengasse;Frankfurt (Main) Glockengasse;Stadt Frankfurt a.M;Nieder-Eschbach;50,20076139;8,674975127
3001362;1362;Glogauer Straße;Frankfurt (Main) Glogauer Straße;Stadt Frankfurt a.M;Nieder-Eschbach;50,19233582;8,664879658
3001519;1519;Heinrich-Becker-Straße;Frankfurt (Main) Heinrich-Becker-Straße;Stadt Frankfurt a.M;Nieder-Eschbach;50,20180982;8,676970937
3001441;1441;Konrad-Duden-Weg;Frankfurt (Main) Konrad-Duden-Weg;Stadt Frankfurt a.M;Nieder-Eschbach;50,19024623;8,666658714
3001417;1417;Michael-Grzimek-Schule;Frankfurt (Main) Michael-Grzimek-Schule;Stadt Frankfurt a.M;Nieder-Eschbach;50,20035628;8,671588389
3002398;2398;Nieder-Eschbach;Frankfurt (Main) Nieder-Eschbach;Stadt Frankfurt a.M;Nieder-Eschbach;50,19924729;8,670461538
3001369;1369;Otto-Hahn-Schule;Frankfurt (Main) Otto-Hahn-Schule;Stadt Frankfurt a.M;Nieder-Eschbach;50,20157645;8,667560128
3001375;1375;Seniorenwohnanlage Bügel;Frankfurt (Main) Seniorenwohnanlage Bügel;Stadt Frankfurt a.M;Nieder-Eschbach;50,18816369;8,658481712
3001414;1414;Urseler Weg;Frankfurt (Main) Urseler Weg;Stadt Frankfurt a.M;Nieder-Eschbach;50,20181703;8,669953583
3001387;1387;Wilhelm-Flögel-Ring;Frankfurt (Main) Wilhelm-Flögel-Ring;Stadt Frankfurt a.M;Nieder-Eschbach;50,20018438;8,664922657
3001595;1595;Am Bächelchen;Frankfurt (Main) Am Bächelchen;Stadt Frankfurt a.M;Bergen-Enkheim;50,15458951;8,756349035
3001534;1534;Am Hessen-Center;Frankfurt (Main) Am Hessen-Center;Stadt Frankfurt a.M;Bergen-Enkheim;50,14110798;8,753913687
3001576;1576;Am Rebenborn;Frankfurt (Main) Am Rebenborn;Stadt Frankfurt a.M;Bergen-Enkheim;50,15221747;8,748581518
